Country name,Year,Pillar 1 Score Normalized,Pillar 2 Score Normalized,Pillar 3 Score Normalized
HRV,2025,71.93299999999999,99.96527203068247,97.58839942435203
HTI,1946,,78.50947961864222,78.26826587074943
HTI,1947,,95.67311841932906,94.96420624246407
HTI,1948,,92.49926634626222,92.47328006747283
HTI,1949,80.4762,96.46566754366637,95.87373821119238
HTI,1950,76.19040000000001,99.12591122840544,98.72045249368978
HTI,1951,75.0,99.9218112971506,98.84153918275186
HTI,1952,100.0,92.74144823755556,94.177910430651
HTI,1953,100.0,99.77914230039288,98.44255700695813
HTI,1954,,99.93379346200282,90.19248996403225
HTI,1955,,99.97583258275564,98.65412605707758
HTI,1956,,97.79000139114966,97.58461226670596
HTI,1957,100.0,97.77314512534056,97.2608614657733
HTI,1958,100.0,99.99959382492027,95.72562964054757
HTI,1959,86.0,96.58193516024114,92.8533264550362
HTI,1960,64.16659999999999,99.98832246645756,93.63440213063443
HTI,1961,63.33340000000001,90.71148673279875,83.12903153166984
HTI,1962,54.5138,86.76194180120369,96.14068164743404
HTI,1963,56.54320000000001,93.21220515497102,96.5534818308553
HTI,1965,,97.0343126552985,92.18351132974269
HTI,1966,,91.13461962211503,86.87023150792335
HTI,1967,,99.71354502501532,98.88422147297914
HTI,1968,79.70079999999999,97.63331935414101,92.99365599916479
HTI,1969,85.18520000000001,92.33537470158824,92.24492469697621
HTI,1970,71.42859999999999,96.62316193083447,93.45190207433882
HTI,1971,68.33340000000001,97.12976379903675,94.63554237215273
HTI,1972,47.619,99.07828720030625,94.89265966963701
HTI,1973,62.79759999999998,94.52953248232885,95.69451353448258
HTI,1974,70.89940000000001,94.37660756480778,90.28706654957185
HTI,1975,63.5642,88.99204607650105,84.79466440665475
HTI,1976,64.18119999999999,72.17873328208756,64.00316892974925
HTI,1977,63.63159999999999,95.45815025837811,97.36198881048448
HTI,1978,61.81960000000001,96.44870973408733,96.58664504916139
HTI,1979,73.1736,97.84970912787102,97.2124472612709
HTI,1980,87.5892,93.81750756754946,91.87777511653186
HTI,1981,85.41120000000001,93.51866425263277,92.27020653315401
HTI,1982,84.9622,95.15158961694644,93.92324966785603
HTI,1983,80.4084,92.06191732915515,91.4951698386671
HTI,1984,85.71119999999999,95.14011517094386,92.78843299699278
HTI,1985,86.9938,96.00201869014629,94.2314424157562
HTI,1986,86.19739999999997,97.8608789425638,96.62902027255251
HTI,1987,83.101,97.51451314331786,96.46893609529718
HTI,1988,84.40639999999999,97.59300647747708,97.37038197067307
HTI,1989,90.07480000000001,99.9307471489048,99.13857516893795
HTI,1990,91.87780000000001,99.22918124242864,98.58145357251792
HTI,1991,92.9402,99.1479462264812,98.35412175814187
HTI,1992,91.82900000000001,98.28106706255197,98.9105268652775
HTI,1993,91.6232,99.91439860194536,98.1073423774752
HTI,1994,94.4136,98.2885813015271,98.07602156018612
HTI,1995,94.45920000000002,99.19526562327059,99.10029417002904
HTI,1996,94.0812,98.53919132572501,97.76281338729522
HTI,1997,93.7168,99.88748950291279,99.56877580640868
HTI,1998,93.8834,98.9268854393342,99.69886978933167
HTI,1999,95.5156,99.8893172907716,99.53499845443027
HTI,2000,95.85220000000001,99.13078532936231,98.18697504365467
HTI,2001,92.85520000000001,95.89956102628258,95.95511092277677
HTI,2002,93.19220000000001,97.20724169549665,97.0948406630187
HTI,2003,93.5692,99.72816732788584,99.52547938250906
HTI,2004,68.976,75.17396986383996,77.81298810832499
HTI,2005,67.3312,92.07613345694595,92.3174948259238
HTI,2006,68.65719999999999,97.35417553059159,97.39515202879059
HTI,2007,73.1284,99.35468934206746,98.03313455873473
HTI,2008,88.63939999999998,97.83681306908936,95.82163920465595
HTI,2009,93.8366,99.99187649840526,96.9058922031636
HTI,2010,93.1814,97.81376263331427,97.72678421185155
HTI,2011,91.83519999999999,96.8667654349069,96.86290284610014
HTI,2012,94.6148,99.22694727949008,98.30560519802741
HTI,2013,95.24459999999999,97.231409112741,98.48329454055634
HTI,2014,94.3716,98.20754937311955,98.75433220128026
HTI,2015,96.09379999999999,97.86951016300821,97.37928690892193
HTI,2016,96.76,98.93165799652112,98.6079636760404
HTI,2017,98.09020000000001,98.09778055782054,97.86967264628151
HTI,2018,89.16059999999999,92.8573096790506,93.19232824216519
HTI,2019,86.15119999999999,93.30958563033802,92.72323247211322
HTI,2020,88.77959999999999,93.60578880723642,94.62878690175702
HTI,2021,91.41579999999998,93.20245695305734,93.31198195265848
HTI,2022,91.987,96.05969555146899,94.03266781714375
HTI,2023,86.75399999999999,97.35590177468048,97.06710229215157
HTI,2024,87.3698,97.58376599441307,95.77322500015353
HTI,2025,64.1498,89.59480989483112,89.94489173846912
HUN,1955,,97.9369352262446,65.55006929474936
HUN,1956,,94.72246564520404,61.94131748049614
HUN,1957,,99.16520866737001,53.7370033961592
HUN,1958,,99.99522744281309,45.85152704337625
HUN,1959,56.25,100.0,64.87186100926728
HUN,1960,55.20840000000001,100.0,84.58043411062185
HUN,1961,48.60839999999999,99.98771320383794,67.86054252568614
HUN,1962,41.31620000000001,100.0,77.27336932156652
HUN,1963,33.686800000000005,99.99715677444185,63.01205953821242
HUN,1965,,100.0,87.23512926490247
HUN,1966,,99.99898456230065,87.56942269387689
HUN,1967,,99.99532898658303,88.86585887617632
HUN,1968,57.52019999999999,99.9579608792472,83.84081245790625
HUN,1969,58.817800000000005,96.80502682278683,81.7721031826454
HUN,1970,69.65,99.95603154761844,81.31897488807412
HUN,1971,62.2184,99.35204920404917,83.08880577613189
HUN,1972,65.4006,99.94811113356356,83.03619499153518
HUN,1973,66.30799999999999,99.9653735744524,83.0616815389371
HUN,1974,64.582,99.979894333553,85.25905181855215
HUN,1975,76.74100000000001,99.96791216870076,83.164139506605
HUN,1976,77.83420000000001,99.97887889585367,86.79285066520913
HUN,1977,77.7336,99.96161645496483,85.39927900706867
HUN,1978,79.2048,99.92942707989565,79.13603674975894
HUN,1979,75.72900000000001,99.96100719234522,82.89484189128606
HUN,1980,78.30940000000001,99.93897219426948,82.56576859852649
HUN,1981,76.50319999999999,99.98436225943013,89.12307852927269
HUN,1982,83.05799999999999,99.97715265176478,88.03462895067074
HUN,1983,82.90639999999999,99.98182366518176,88.52480997680622
HUN,1984,87.2116,99.992282673485,91.3399987307904
HUN,1985,87.0632,99.9890332728471,90.52975170575627
