Country name,Year,Pillar 1 Score,Pillar 2 Score,Pillar 3 Score,Total Index Average,Overall Rank,Overall Rank Rolling Avg (3y),Total Index Normalized,Pillar 1 Normalized,Pillar 1 Rank,Pillar 2 Normalized,Pillar 2 Rank,Pillar 3 Normalized,Pillar 3 Rank,Yes Votes,No Votes,Abstain Votes,Total Votes in Year
AFG,1946,,89.0139,64.2450,76.6294,46,46.0000,0.1625,,,0.3271,39,0.0632,41,5,1,5,11
AFG,1947,,86.2636,70.7575,78.5106,33,39.5000,0.1721,,,0.1362,32,0.1706,18,6,4,2,12
AFG,1948,,99.9434,90.5256,95.2345,25,34.6667,0.5366,,,0.7458,13,0.4641,15,13,1,2,16
AFG,1949,80.5556,99.9285,81.0581,87.1807,38,32.0000,0.4544,0.4601,22,0.7676,3,0.3096,30,11,1,5,17
AFG,1950,80.5556,97.0501,93.7028,90.4362,18,27.0000,0.6625,0.5072,16,0.6114,12,0.7266,6,16,0,2,18
AFG,1951,64.5833,77.5654,30.1610,57.4366,46,34.0000,0.0480,0.1139,26,0.0940,23,0.0000,13,1,0,4,5
AFG,1952,70.4167,97.9962,90.7172,86.3767,35,33.0000,0.4486,0.2700,27,0.6304,13,0.6486,16,22,0,6,28
AFG,1953,50.0000,93.8435,79.7348,74.5261,39,40.0000,0.1828,0.0000,6,0.3864,21,0.3723,13,7,0,4,11
AFG,1954,,88.8878,81.2893,85.0886,41,38.3333,0.2830,,,0.2638,34,0.3353,25,8,0,3,11
AFG,1955,,62.8950,55.9606,59.4278,37,39.0000,0.1124,,,0.0372,35,0.1588,18,2,1,3,6
AFG,1956,,91.4376,81.6961,86.5668,40,39.3333,0.2516,,,0.2216,39,0.2377,22,16,1,7,24
AFG,1957,73.3741,90.2341,79.8869,81.1650,60,45.6667,0.2390,0.1680,24,0.2745,49,0.2411,34,17,2,8,27
AFG,1958,64.2832,75.7551,53.0184,64.3523,72,57.3333,0.1249,0.0943,27,0.0698,53,0.0941,25,5,1,8,14
AFG,1959,77.6429,81.6704,69.9866,76.4333,71,67.6667,0.1706,0.3096,45,0.1433,61,0.0815,36,9,1,8,18
AFG,1960,73.1977,99.9034,93.4573,88.8528,51,64.6667,0.4915,0.2158,64,0.7702,7,0.6858,13,14,2,1,17
AFG,1961,75.3625,88.5423,74.8130,79.5726,86,69.3333,0.2768,0.3991,54,0.3468,73,0.2449,80,23,1,15,39
AFG,1962,72.8646,99.6809,90.9310,87.8255,51,62.6667,0.4844,0.4050,59,0.7199,20,0.5966,16,14,0,3,17
AFG,1963,72.4242,92.7173,91.0749,85.4055,86,74.3333,0.3916,0.3807,68,0.3244,70,0.4698,22,19,0,4,23
AFG,1965,,96.2185,94.3712,95.2949,19,52.0000,0.6780,,,0.5545,39,0.7048,12,22,1,4,27
AFG,1966,,93.2916,91.6228,92.4572,52,52.3333,0.5304,,,0.4618,64,0.5718,36,19,1,4,24
AFG,1967,,98.0181,92.1493,95.0837,25,32.0000,0.6733,,,0.6760,20,0.5942,27,23,2,2,27
AFG,1968,79.6429,96.1424,94.0376,89.9409,55,44.0000,0.5359,0.3531,86,0.5784,38,0.6676,17,24,1,2,27
AFG,1969,85.1515,98.3253,95.7022,93.0597,18,32.6667,0.6738,0.5472,52,0.7158,15,0.7985,5,31,1,1,33
AFG,1970,90.1020,98.4977,91.2292,93.2763,33,35.3333,0.6658,0.6253,32,0.7071,19,0.5382,58,30,2,3,35
AFG,1971,93.4191,98.6480,97.7424,96.6032,9,20.0000,0.7897,0.7526,10,0.6745,28,0.7484,20,72,0,3,75
AFG,1972,90.8048,95.7198,96.2380,94.2542,41,27.6667,0.6094,0.6722,20,0.4416,74,0.6126,37,76,0,6,82
AFG,1973,88.6752,95.7832,95.7337,93.3974,62,37.3333,0.5496,0.5995,43,0.4303,81,0.5639,40,66,0,6,72
AFG,1974,90.9856,97.2688,95.2522,94.5022,41,48.0000,0.6159,0.6090,45,0.5853,38,0.6237,38,50,1,4,55
AFG,1975,92.0995,99.2514,96.1529,95.8346,39,47.3333,0.6849,0.5887,51,0.7629,11,0.6793,42,64,0,5,69
AFG,1976,93.8886,99.9651,98.5341,97.4626,25,35.0000,0.7314,0.6226,42,0.8087,8,0.7223,7,88,0,2,90
AFG,1977,95.7996,98.8951,98.1340,97.6096,26,30.0000,0.7086,0.7689,19,0.6579,30,0.6881,26,88,1,2,91
AFG,1978,90.2184,90.3690,90.8140,90.4671,105,52.0000,0.3101,0.3663,95,0.1861,126,0.3453,99,85,3,16,104
AFG,1979,88.7601,93.6420,93.7771,92.0597,105,78.6667,0.3533,0.2947,104,0.3059,114,0.4649,93,120,4,13,137
AFG,1980,87.7240,88.2175,88.8097,88.2504,122,110.6667,0.2337,0.2792,119,0.1829,129,0.3321,107,77,14,7,98
AFG,1981,87.8926,89.7758,91.5937,89.7540,125,117.3333,0.2487,0.2558,121,0.1749,131,0.3891,100,100,10,10,120
AFG,1982,91.3619,91.0033,92.4714,91.6122,120,122.3333,0.2861,0.3138,112,0.1943,129,0.4019,109,131,9,14,154
AFG,1983,92.8216,92.2502,93.7212,92.9310,116,120.3333,0.3618,0.3731,101,0.2672,122,0.4671,86,126,7,11,144
AFG,1984,94.0982,93.4831,95.1764,94.2526,108,114.6667,0.4153,0.3917,98,0.3148,115,0.5249,85,128,9,4,141
AFG,1985,94.7287,93.1255,93.7595,93.8712,107,110.3333,0.4145,0.4207,96,0.3291,115,0.4889,93,131,11,7,149
AFG,1986,93.9826,95.4727,95.1860,94.8804,97,104.0000,0.4707,0.3974,100,0.4338,99,0.5355,83,134,4,10,148
AFG,1987,93.0565,95.9595,97.2817,95.4326,101,101.6667,0.4585,0.3269,113,0.4066,109,0.6033,62,130,3,4,137
AFG,1988,93.5181,98.4843,97.2653,96.4226,96,98.0000,0.5273,0.3357,114,0.6185,46,0.5928,53,127,1,6,134
AFG,1989,95.2412,97.8235,97.2920,96.7856,97,98.0000,0.5166,0.4279,108,0.5101,85,0.5658,54,109,2,4,115
AFG,1990,96.0151,98.8192,98.0978,97.6440,82,91.6667,0.5954,0.4822,96,0.5902,40,0.6047,20,82,0,3,85
AFG,1991,97.3249,99.2531,98.1849,98.2543,52,77.0000,0.6921,0.6776,35,0.6481,29,0.6560,29,65,1,1,67
AFG,1992,95.1825,98.6244,96.7911,96.8660,54,62.6667,0.6646,0.5347,82,0.6275,40,0.6648,40,69,1,3,73
AFG,1993,94.1919,99.0270,95.5308,96.2499,51,52.3333,0.6719,0.5164,78,0.7299,22,0.6939,39,52,2,1,55
AFG,1994,94.0671,99.0956,95.3070,96.1565,44,49.6667,0.6677,0.5476,73,0.7660,20,0.6561,48,53,2,3,58
AFG,1995,93.5939,97.0802,93.9866,94.8869,70,55.0000,0.5922,0.5508,74,0.5829,68,0.6016,65,62,2,5,69
AFG,1996,95.5357,97.4751,93.1227,95.3778,63,59.0000,0.6168,0.6751,36,0.5729,78,0.5551,88,55,3,3,61
AFG,1997,95.9670,97.4822,96.2392,96.5628,33,55.3333,0.6998,0.7047,27,0.5915,71,0.6920,29,57,2,2,61
AFG,1998,95.6158,98.6494,97.2194,97.1615,29,41.6667,0.7031,0.6955,45,0.6413,42,0.6901,21,39,1,1,41
AFG,1999,93.6947,98.0035,92.1765,94.6249,86,49.3333,0.5276,0.4836,90,0.5818,56,0.5025,85,22,2,2,26
AFG,2000,94.4944,98.2068,97.8919,96.8644,47,54.0000,0.6350,0.4916,87,0.5811,64,0.6953,14,30,1,0,31
AFG,2001,92.5855,99.9554,96.9943,96.5117,71,68.0000,0.6268,0.3933,114,0.7181,15,0.6857,24,37,1,1,39
AFG,2002,92.2603,97.3032,99.3135,96.2923,71,63.0000,0.6273,0.3886,128,0.5132,106,0.7932,1,40,0,0,40
AFG,2003,96.1653,99.8912,97.6543,97.9036,19,53.6667,0.7349,0.6564,32,0.7411,12,0.7060,19,56,2,0,58
AFG,2004,96.8296,99.8325,99.3050,98.6557,5,31.6667,0.7748,0.6977,24,0.7158,26,0.7706,2,59,0,0,59
AFG,2005,97.8396,97.5578,97.2553,97.5509,19,14.3333,0.7297,0.8191,8,0.5455,85,0.7088,12,65,3,0,68
AFG,2006,98.2028,97.1377,98.4455,97.9286,21,15.0000,0.7303,0.8512,8,0.4612,120,0.7404,10,90,1,0,91
AFG,2007,97.7412,98.6285,97.6551,98.0083,19,19.6667,0.7465,0.7689,17,0.6134,72,0.6997,20,75,2,0,77
AFG,2008,97.4100,99.1978,96.7329,97.7802,15,18.3333,0.7595,0.7522,18,0.7228,27,0.6912,35,71,2,1,74
AFG,2009,97.4986,97.5539,97.8914,97.6480,28,20.6667,0.7279,0.7300,12,0.5225,105,0.7287,15,62,1,1,64
AFG,2010,97.5364,98.4323,97.3429,97.7705,15,19.3333,0.7450,0.7383,10,0.6344,57,0.7027,29,65,2,1,68
AFG,2011,97.2885,97.5116,98.0167,97.6056,18,20.3333,0.7417,0.7242,9,0.5441,93,0.7359,12,64,1,1,66
AFG,2012,97.1690,98.4729,96.8608,97.5009,15,16.0000,0.7592,0.7402,13,0.6586,51,0.6981,38,66,2,3,71
AFG,2013,97.2897,98.1708,98.5417,98.0007,15,16.0000,0.7789,0.7306,11,0.6108,75,0.7670,12,60,1,0,61
AFG,2014,96.5251,98.6060,96.4014,97.1775,33,21.0000,0.7168,0.6583,38,0.6787,43,0.6766,50,72,3,2,77
AFG,2015,96.6123,99.8193,97.9686,98.1334,13,20.3333,0.7729,0.6705,46,0.7974,7,0.7479,21,71,1,1,73
AFG,2016,97.1759,99.6896,98.0380,98.3012,7,17.6667,0.8158,0.7204,30,0.8256,5,0.7691,14,71,2,0,73
AFG,2017,97.0019,99.2702,97.7388,98.0037,15,11.6667,0.7449,0.6953,35,0.7140,27,0.7131,32,83,2,1,86
AFG,2018,96.6888,99.3109,96.3258,97.4418,21,14.3333,0.7458,0.6819,28,0.8032,9,0.6759,52,87,3,2,92
AFG,2019,95.9852,98.7509,97.2506,97.3289,36,24.0000,0.7152,0.6372,46,0.6859,42,0.7155,37,86,1,3,90
AFG,2020,96.4039,99.2850,97.3808,97.6899,24,27.0000,0.7307,0.6629,48,0.7643,19,0.7178,24,89,2,1,92
AFG,2021,96.4546,98.2844,98.7134,97.8175,21,27.0000,0.7423,0.6669,42,0.6519,56,0.8067,6,70,1,1,72
AFG,2022,97.1880,97.0956,98.4194,97.5677,7,17.3333,0.8123,0.7495,14,0.6262,64,0.8239,5,65,0,1,66
AFG,2023,97.6252,97.3284,99.1201,98.0246,6,11.3333,0.8141,0.8257,8,0.5936,74,0.8508,1,47,0,0,47
AGO,1976,,99.9420,99.5025,99.7222,1,1.0000,0.9435,,,0.8057,10,0.7840,1,4,0,0,4
AGO,1977,,99.9614,99.6529,99.8072,1,1.0000,0.9364,,,0.8010,3,0.8135,1,49,0,0,49
AGO,1978,,92.8552,92.4777,92.6664,97,33.0000,0.4139,,,0.2820,117,0.4201,94,73,1,13,87
AGO,1979,88.9224,96.2450,96.1192,93.7622,98,65.3333,0.4445,0.3015,103,0.4644,89,0.5857,67,111,2,7,120
AGO,1980,89.4076,94.4029,93.6790,92.4965,100,98.3333,0.4174,0.3345,107,0.4238,97,0.5308,78,74,7,3,84
AGO,1981,88.7332,97.5270,97.3016,94.5206,87,95.0000,0.4883,0.2851,111,0.5745,68,0.6604,44,116,2,4,122
AGO,1982,91.8989,97.0046,96.7946,95.2327,88,91.6667,0.5079,0.3436,103,0.5246,82,0.6208,60,142,4,5,151
AGO,1983,91.7723,96.1405,96.0413,94.6514,93,89.3333,0.4632,0.3145,107,0.4684,89,0.5732,66,120,3,7,130
AGO,1984,95.5909,97.8533,97.2915,96.9119,68,83.0000,0.6156,0.5094,84,0.5891,62,0.6327,44,134,3,4,141
AGO,1985,97.0715,95.5032,95.3920,95.9889,80,80.3333,0.5561,0.6082,59,0.4526,100,0.5645,76,112,4,7,123
AGO,1986,94.9773,94.0957,93.8564,94.3098,100,82.6667,0.4319,0.4606,93,0.3512,117,0.4671,94,136,4,15,155
AGO,1987,95.1046,95.9682,95.9358,95.6695,100,93.3333,0.4779,0.4639,89,0.4073,108,0.5156,85,127,4,7,138
AGO,1988,96.0010,96.6079,96.1761,96.2617,98,99.3333,0.5123,0.5291,80,0.4407,106,0.5276,82,123,2,8,133
AGO,1989,95.5246,97.6996,97.2100,96.8114,95,97.6667,0.5192,0.4513,102,0.4978,91,0.5606,59,104,0,6,110
AGO,1990,96.3893,98.0215,97.8726,97.4278,87,93.3333,0.5750,0.5182,90,0.5036,64,0.5913,27,73,1,2,76
AGO,1991,95.5275,98.1778,97.9420,97.2158,90,90.6667,0.6004,0.5000,93,0.5259,69,0.6431,34,53,0,2,55
AGO,1992,94.8731,96.5183,94.0778,95.1564,90,89.0000,0.5637,0.5103,91,0.5067,93,0.5712,87,67,1,4,72
AGO,1993,94.4802,97.9991,95.8003,96.0932,54,78.0000,0.6614,0.5334,75,0.6289,60,0.7078,37,46,0,5,51
AGO,1994,91.8771,90.3288,90.5272,90.9110,119,87.6667,0.3679,0.4234,101,0.2020,152,0.4370,96,30,1,6,37
AGO,1995,88.1880,96.1578,89.2390,91.1949,122,98.3333,0.3919,0.2848,127,0.5108,95,0.4017,112,26,0,8,34
AGO,1996,89.2672,97.7602,95.3401,94.1225,86,109.0000,0.5436,0.3641,118,0.5967,72,0.6523,51,64,1,4,69
AGO,1997,88.7778,96.9154,94.6985,93.4639,94,100.6667,0.5054,0.3157,134,0.5463,82,0.6207,62,44,1,4,49
AGO,1998,90.9166,95.5629,96.2294,94.2363,100,93.3333,0.5042,0.3862,107,0.4111,118,0.6403,37,53,2,2,57
AGO,1999,96.3510,97.7130,96.6569,96.9070,35,76.3333,0.6839,0.6554,24,0.5571,66,0.6889,29,63,1,3,67
AGO,2000,94.0583,96.1445,95.9756,95.3928,81,72.0000,0.5538,0.4645,94,0.4666,111,0.6218,45,48,0,4,52
AGO,2001,92.8568,97.3547,95.3956,95.2023,91,69.0000,0.5451,0.4071,107,0.5050,96,0.6222,57,52,0,5,57
AGO,2002,94.3361,97.7568,96.7014,96.2648,75,82.3333,0.6255,0.5027,83,0.5468,98,0.6767,32,63,0,4,67
AGO,2003,94.9587,97.7245,97.3845,96.6893,69,78.3333,0.6527,0.5751,62,0.5594,81,0.6947,31,62,0,4,66
AGO,2004,95.4642,99.9929,96.8643,97.4405,48,64.0000,0.6874,0.6001,59,0.7308,3,0.6666,43,51,0,3,54
AGO,2005,94.9144,96.8782,92.4618,94.7515,99,72.0000,0.5315,0.5672,77,0.4931,98,0.5136,84,29,0,5,34
AGO,2006,95.4211,97.8147,95.9740,96.4033,78,75.0000,0.6062,0.5881,79,0.5170,103,0.6205,70,87,0,5,92
AGO,2007,93.5636,95.8944,94.7673,94.7418,112,96.3333,0.5008,0.4595,115,0.3710,134,0.5650,80,44,0,6,50
AGO,2008,93.3197,99.2811,96.8420,96.4809,65,85.0000,0.6473,0.3966,117,0.7328,24,0.6966,32,69,1,3,73
AGO,2009,94.7087,99.9650,97.9055,97.5264,34,70.3333,0.7183,0.5150,103,0.7514,15,0.7294,14,62,0,2,64
AGO,2010,94.4414,99.1713,97.2336,96.9488,44,47.6667,0.6775,0.4983,104,0.7035,26,0.6975,30,60,0,3,63
AGO,2011,97.0329,97.2669,95.3469,96.5489,53,43.6667,0.6525,0.7018,13,0.5256,96,0.6126,62,51,1,4,56
AGO,2012,95.2250,96.4538,94.9761,95.5516,81,59.3333,0.5982,0.5896,61,0.4864,106,0.6090,79,63,0,9,72
AGO,2013,95.0059,98.3286,96.3820,96.5722,64,66.0000,0.6674,0.5611,81,0.6248,66,0.6690,51,55,0,5,60
AGO,2014,95.3935,99.3567,96.5938,97.1147,37,60.6667,0.7117,0.5840,68,0.7614,8,0.6858,44,73,0,6,79
AGO,2015,94.7848,96.8692,92.8079,94.8206,105,68.6667,0.5504,0.5363,97,0.5230,97,0.5371,94,43,0,7,50
AGO,2016,94.9053,97.9409,96.3708,96.4056,64,68.6667,0.6631,0.5486,96,0.6403,67,0.6855,53,71,2,3,76
AGO,2017,93.8173,97.2144,95.4113,95.4810,96,88.3333,0.5741,0.4790,111,0.5300,105,0.6133,82,82,0,9,91
AGO,2018,92.8921,99.3626,97.9623,96.7390,46,68.6667,0.6902,0.4450,119,0.8096,6,0.7531,9,88,0,4,92
AGO,2019,94.1311,99.9653,98.4195,97.5053,27,56.3333,0.7277,0.5216,98,0.8228,3,0.7697,12,90,0,4,94
AGO,2020,94.1267,97.0926,94.5902,95.2698,96,56.3333,0.5646,0.4997,109,0.5499,92,0.5874,85,78,1,7,86
AGO,2021,95.5511,98.7927,96.0919,96.8119,60,61.0000,0.6697,0.5925,76,0.7027,33,0.6721,55,76,0,7,83
AGO,2022,94.6066,97.7325,93.5174,95.2855,66,74.0000,0.6415,0.5486,88,0.6829,42,0.6187,71,77,0,12,89
AGO,2023,94.1831,98.7976,96.0819,96.3542,45,57.0000,0.6864,0.5168,86,0.7331,28,0.7025,46,78,0,7,85
AGO,2024,94.8066,98.5885,93.3645,95.5865,48,53.0000,0.6743,0.5988,63,0.7395,21,0.6233,69,64,0,8,72
AGO,2025,84.6330,94.9122,90.6050,90.0501,130,74.3333,0.4008,0.4157,138,0.4488,59,0.4111,32,18,0,4,22
ALB,1956,,61.1802,60.2403,60.7103,53,53.0000,0.0000,,,0.0000,52,0.0051,31,10,9,5,24
ALB,1957,,63.2241,65.6481,64.4361,73,63.0000,0.0000,,,0.0000,65,0.0562,41,13,11,3,27
ALB,1958,,50.9612,46.8332,48.8972,73,66.3333,0.0303,,,0.0000,61,0.0613,27,5,9,0,14
ALB,1959,77.7857,61.8083,65.4158,68.3366,76,74.0000,0.0000,0.3126,43,0.0000,69,0.0000,40,8,6,4,18
ALB,1960,73.8566,78.3681,84.6708,78.9652,80,76.3333,0.2117,0.2400,61,0.0882,70,0.3725,39,12,3,2,17
ALB,1961,74.3042,64.0708,68.3357,68.9036,94,83.3333,0.0878,0.3662,56,0.0227,94,0.1453,84,18,15,6,39
ALB,1962,70.6581,63.8538,79.3204,71.2774,95,89.6667,0.1326,0.3280,65,0.0070,89,0.2905,39,10,4,2,16
ALB,1963,71.3542,69.5821,77.7140,72.8834,101,96.6667,0.1523,0.3527,71,0.0154,88,0.1758,37,13,7,0,20
ALB,1965,,70.3263,74.4181,72.3722,104,100.0000,0.0615,,,0.0320,101,0.1524,83,10,6,1,17
ALB,1966,,85.0616,87.1113,86.0864,98,101.0000,0.2925,,,0.2296,101,0.4149,66,14,4,0,18
ALB,1967,,75.7399,78.5812,77.1606,92,98.0000,0.1239,,,0.0793,100,0.2040,64,6,3,0,9
ALB,1968,81.6667,10.1158,5.0066,32.2630,121,103.6667,0.0000,0.4232,74,0.0000,116,0.0000,86,0,3,0,3
ALB,1969,81.6667,68.6508,67.9109,72.7428,116,109.6667,0.1898,0.4193,73,0.0518,115,0.0958,100,3,2,0,5
ALB,1970,81.6667,82.0897,76.7324,80.1629,112,116.3333,0.1594,0.3340,101,0.1420,110,0.1438,90,7,3,0,10
ALB,1971,63.3333,89.5370,90.3150,81.0618,123,117.0000,0.1420,0.0000,121,0.1591,121,0.3450,87,31,5,2,38
ALB,1972,75.4630,90.0303,93.4046,86.2993,109,114.6667,0.3034,0.2523,111,0.1902,113,0.4637,63,43,5,1,49
ALB,1973,90.0000,89.6281,90.6513,90.0932,84,105.3333,0.4057,0.6457,36,0.1807,105,0.3654,58,47,7,3,57
ALB,1974,88.4730,91.8764,91.0732,90.4742,78,90.3333,0.4693,0.5196,64,0.3897,103,0.4744,70,36,6,1,43
ALB,1975,87.8197,85.6301,87.9101,87.1200,114,92.0000,0.2695,0.4256,80,0.1301,127,0.3204,91,30,8,0,38
ALB,1976,91.1236,86.0225,88.6548,88.6003,107,99.6667,0.2485,0.4973,72,0.0750,116,0.2975,71,45,11,0,56
ALB,1977,93.7223,87.1171,90.4022,90.4138,113,111.3333,0.2701,0.5972,58,0.0641,121,0.2808,83,39,8,0,47
ALB,1978,95.1804,81.1335,84.1269,86.8136,127,115.6667,0.1906,0.6690,44,0.0353,138,0.1503,113,28,10,0,38
ALB,1979,92.0275,84.1769,92.6383,89.6142,118,119.3333,0.2519,0.4505,88,0.0603,138,0.4147,104,58,9,0,67
ALB,1980,89.8171,87.1110,93.6126,90.1802,118,121.0000,0.3053,0.3495,104,0.1564,132,0.5275,80,47,6,0,53
ALB,1981,90.7018,89.7089,98.4213,92.9440,106,114.0000,0.3921,0.3637,101,0.1730,132,0.7300,13,84,2,0,86
ALB,1982,95.3110,91.8011,96.4977,94.5366,99,107.6667,0.4557,0.5838,60,0.2225,128,0.6029,69,76,5,0,81
ALB,1983,96.7408,90.3913,96.0486,94.3936,97,100.6667,0.4465,0.6771,39,0.2026,129,0.5735,65,65,5,0,70
ALB,1984,97.5248,92.5824,97.2894,95.7989,87,94.3333,0.5228,0.7079,35,0.2756,120,0.6326,45,61,3,0,64
ALB,1985,98.0062,84.7537,94.6659,92.4753,117,100.3333,0.3402,0.7026,26,0.1000,136,0.5297,87,66,7,0,73
ALB,1986,97.6578,85.5385,96.1619,93.1194,114,106.0000,0.3602,0.6806,34,0.0878,139,0.5913,65,69,5,0,74
ALB,1987,97.6282,86.5362,96.8962,93.6869,116,115.6667,0.3367,0.7046,31,0.0665,143,0.5769,68,102,6,0,108
ALB,1988,97.3551,84.3910,98.7617,93.5026,120,116.6667,0.3107,0.6724,46,0.0407,138,0.6942,8,108,2,0,110
ALB,1989,98.1631,84.6845,99.2616,94.0364,120,118.6667,0.2999,0.7459,18,0.0318,139,0.7050,11,102,1,0,103
ALB,1990,99.0796,81.0541,99.7063,93.2800,114,118.0000,0.2892,0.8715,3,0.0122,109,0.7085,1,83,0,0,83
ALB,1991,84.1987,90.5366,72.7731,82.5028,150,128.0000,0.0668,0.0583,145,0.1111,117,0.0602,90,40,4,27,71
ALB,1992,73.7343,94.6651,71.2957,79.8983,167,143.6667,0.1120,0.0000,151,0.4182,118,0.1300,152,21,0,18,39
ALB,1993,74.2239,90.7200,78.7574,81.2338,169,162.0000,0.1297,0.0000,149,0.2090,155,0.1778,129,22,3,13,38
ALB,1994,83.5310,96.3939,82.5204,87.4817,156,164.0000,0.2421,0.1005,151,0.5147,81,0.2099,121,39,3,16,58
ALB,1995,85.7022,98.5720,87.0610,90.4451,133,152.6667,0.3604,0.1896,156,0.7199,27,0.3313,127,53,2,18,73
ALB,1996,87.7590,98.5219,86.6738,90.9849,114,134.3333,0.3933,0.3071,134,0.6650,48,0.3392,124,50,7,12,69
ALB,1997,87.3287,96.6723,83.3692,89.1234,137,128.0000,0.3143,0.2615,158,0.5279,83,0.2630,114,43,8,11,62
ALB,1998,86.3339,97.8800,80.6343,88.2827,163,138.0000,0.2477,0.1931,159,0.5748,62,0.1753,118,34,9,10,53
ALB,1999,90.3305,96.0818,78.7946,88.4023,154,151.3333,0.2514,0.3330,151,0.4355,101,0.1768,131,33,9,12,54
ALB,2000,87.5312,92.8172,74.6409,84.9964,175,164.0000,0.1976,0.1989,160,0.3242,145,0.1502,136,21,10,6,37
ALB,2001,86.0906,96.4042,73.9383,85.4777,171,166.6667,0.1811,0.1730,159,0.4430,109,0.1402,135,22,10,8,40
ALB,2002,85.9458,97.5133,78.1523,87.2038,169,171.6667,0.2233,0.1768,161,0.5285,103,0.1902,135,41,10,17,68
ALB,2003,88.5349,95.9006,77.3990,87.2782,164,168.0000,0.2463,0.2897,158,0.4393,108,0.1821,126,45,12,18,75
ALB,2004,87.8123,92.0663,69.8616,83.2467,180,171.0000,0.1503,0.2363,166,0.2507,149,0.0993,149,32,13,19,64
ALB,2005,85.3101,83.9140,62.3015,77.1752,181,175.0000,0.0565,0.1423,173,0.0618,164,0.0414,137,30,11,28,69
ALB,2006,85.4145,98.9727,84.1354,89.5075,167,176.0000,0.2512,0.0800,179,0.6276,64,0.2486,148,68,14,18,100
ALB,2007,83.6147,99.1422,79.7196,87.4922,174,174.0000,0.1960,0.1015,183,0.6731,45,0.1648,137,44,12,13,69
ALB,2008,87.2288,98.0168,81.4532,88.8996,170,170.3333,0.2432,0.1386,180,0.5939,62,0.2103,140,50,10,17,77
ALB,2009,91.2368,97.6429,81.1972,90.0256,126,156.6667,0.3071,0.3374,159,0.5296,98,0.2318,110,44,12,11,67
ALB,2010,90.4957,96.2596,77.5718,88.1090,173,156.3333,0.2311,0.2952,172,0.4659,121,0.1576,147,43,10,18,71
ALB,2011,91.3469,98.4809,80.4690,90.0989,166,155.0000,0.2893,0.3257,172,0.6236,52,0.1986,133,44,12,12,68
ALB,2012,89.9511,98.5843,80.4451,89.6602,161,166.6667,0.2822,0.2744,178,0.6695,41,0.1920,150,47,10,17,74
ALB,2013,89.7658,98.3897,77.5561,88.5705,160,162.3333,0.2685,0.2961,170,0.6303,55,0.1749,129,38,12,13,63
ALB,2014,90.0753,98.7401,80.7699,89.8617,144,155.0000,0.3005,0.3172,163,0.6928,24,0.2033,138,52,11,17,80
ALB,2015,89.4316,98.6104,75.6027,87.8816,141,148.3333,0.2594,0.2582,157,0.6719,44,0.1530,133,43,13,19,75
ALB,2016,89.4966,98.0850,80.0592,89.2136,144,143.0000,0.2903,0.2661,158,0.6540,53,0.1975,146,51,13,16,80
ALB,2017,88.6621,99.3707,77.1992,88.4107,150,145.0000,0.2662,0.2448,176,0.7244,21,0.1629,140,56,17,21,94
ALB,2018,89.3900,97.5593,81.1428,89.3640,155,149.6667,0.2953,0.2876,180,0.6098,82,0.2247,160,70,18,18,106
ALB,2019,88.9622,98.8735,74.3203,87.3854,158,154.3333,0.2535,0.2721,180,0.6987,37,0.1385,154,55,18,25,98
ALB,2020,88.9467,97.3878,80.6698,89.0015,158,157.0000,0.2803,0.2265,177,0.5751,86,0.1959,151,64,19,17,100
ALB,2021,90.7134,98.1011,76.2076,88.3407,164,160.0000,0.2685,0.2565,171,0.6345,72,0.1389,149,50,18,18,86
ALB,2022,90.3052,97.0102,79.8378,89.0511,148,156.6667,0.3254,0.2943,169,0.6190,69,0.2513,154,55,21,13,89
ALB,2023,91.2087,97.5924,76.2097,88.3369,160,157.3333,0.2886,0.3345,157,0.6167,63,0.1668,149,51,20,17,88
ALB,2024,90.2618,93.6229,76.0224,86.6357,163,157.0000,0.2536,0.3345,155,0.3761,140,0.1781,156,42,19,14,75
ALB,2025,86.5851,94.8375,92.4959,91.3062,112,145.0000,0.4559,0.4773,105,0.4455,61,0.4702,27,17,1,2,20
AND,1993,,92.6302,68.9503,80.7902,170,170.0000,0.1229,,,0.2814,145,0.0694,157,12,2,10,24
AND,1994,,96.2256,84.3543,90.2900,124,147.0000,0.3417,,,0.5019,85,0.2499,114,39,6,11,56
AND,1995,,99.2268,85.1914,92.2091,108,134.0000,0.4390,,,0.7889,15,0.2797,140,47,4,16,67
AND,1996,82.5607,99.2323,83.4540,88.4157,154,128.6667,0.2992,0.1514,165,0.7352,29,0.2615,143,49,8,16,73
AND,1997,87.4530,98.4471,79.1100,88.3367,152,138.0000,0.2876,0.2659,155,0.6765,37,0.1847,136,45,9,18,72
AND,1998,86.5680,99.9897,84.0025,90.1867,135,147.0000,0.3126,0.2010,158,0.7746,5,0.2366,104,43,8,11,62
AND,1999,91.4359,99.9966,81.8387,91.0904,121,136.0000,0.3486,0.3756,137,0.7809,3,0.2277,117,46,8,16,70
AND,2000,92.5886,99.2404,83.8965,91.9085,131,129.0000,0.3972,0.3833,134,0.6475,20,0.2908,114,47,9,12,68
AND,2001,92.2766,99.9890,81.8922,91.3859,118,123.3333,0.3588,0.3781,120,0.7213,8,0.2550,113,44,9,14,67
AND,2002,92.5986,98.6234,84.3652,91.8624,123,124.0000,0.3841,0.4053,123,0.6166,63,0.3000,104,53,10,13,76
